Timestamp,Event,SequenceNum,Detail
2026-06-07T20:56:13.0049289Z,AckReceived,181,""
2026-06-07T20:56:13.0049544Z,PacketSent,182,"size=1069"
2026-06-07T20:56:13.0050385Z,AckReceived,182,""
2026-06-07T20:56:13.5040325Z,Timeout,183,""
2026-06-07T20:56:13.5041937Z,Retransmission,183,""
2026-06-07T20:56:14.0109532Z,Timeout,183,""
2026-06-07T20:56:14.0110813Z,Retransmission,183,""
2026-06-07T20:56:14.0111860Z,PacketSent,183,"size=1069"
2026-06-07T20:56:14.0115737Z,AckReceived,183,""
2026-06-07T20:56:14.0116303Z,PacketSent,184,"size=1069"
2026-06-07T20:56:14.0118691Z,AckReceived,184,""
2026-06-07T20:56:14.0119120Z,PacketSent,185,"size=1069"
2026-06-07T20:56:14.0121410Z,AckReceived,185,""
2026-06-07T20:56:14.0121732Z,PacketSent,186,"size=1069"
2026-06-07T20:56:14.0122910Z,AckReceived,186,""
2026-06-07T20:56:14.0123263Z,PacketSent,187,"size=1069"
2026-06-07T20:56:14.0124498Z,AckReceived,187,""
2026-06-07T20:56:14.0124753Z,PacketSent,188,"size=1069"
2026-06-07T20:56:14.0125856Z,AckReceived,188,""
2026-06-07T20:56:14.5256115Z,Timeout,189,""
2026-06-07T20:56:14.5257087Z,Retransmission,189,""
2026-06-07T20:56:14.5258114Z,PacketSent,189,"size=1069"
2026-06-07T20:56:14.5260503Z,AckReceived,189,""
2026-06-07T20:56:14.5260837Z,PacketSent,190,"size=1069"
2026-06-07T20:56:14.5262283Z,AckReceived,190,""
2026-06-07T20:56:15.0301531Z,Timeout,191,""
2026-06-07T20:56:15.0302560Z,Retransmission,191,""
2026-06-07T20:56:15.0303596Z,PacketSent,191,"size=1069"
2026-06-07T20:56:15.0306835Z,AckReceived,191,""
2026-06-07T20:56:15.0307530Z,PacketSent,192,"size=1069"
2026-06-07T20:56:15.0309705Z,AckReceived,192,""
2026-06-07T20:56:15.0310293Z,PacketSent,193,"size=1069"
2026-06-07T20:56:15.0312027Z,AckReceived,193,""
2026-06-07T20:56:15.0312488Z,PacketSent,194,"size=1069"
2026-06-07T20:56:15.0314022Z,AckReceived,194,""
2026-06-07T20:56:15.0314267Z,PacketSent,195,"size=1069"
2026-06-07T20:56:15.0315754Z,AckReceived,195,""
2026-06-07T20:56:15.0315972Z,PacketSent,196,"size=1069"
2026-06-07T20:56:15.0316980Z,AckReceived,196,""
2026-06-07T20:56:15.0317285Z,PacketSent,197,"size=1069"
2026-06-07T20:56:15.0318534Z,AckReceived,197,""
2026-06-07T20:56:15.0318732Z,PacketSent,198,"size=1069"
2026-06-07T20:56:15.0319602Z,AckReceived,198,""
2026-06-07T20:56:15.5458829Z,Timeout,199,""
2026-06-07T20:56:15.5460290Z,Retransmission,199,""
2026-06-07T20:56:15.5461857Z,PacketSent,199,"size=1069"
2026-06-07T20:56:15.5465800Z,AckReceived,199,""
2026-06-07T20:56:15.5466584Z,PacketSent,200,"size=1069"
2026-06-07T20:56:15.5468565Z,AckReceived,200,""
